num_layers,activation,final_train_loss,final_train_acc,test_acc,precision,recall,f1,avg_epoch_time
5,leaky_relu,0.24643120836571356,90.324,92.08,92.33505082546651,92.08,92.1430932777155,36.940513690312706
6,leaky_relu,0.26362403880452256,90.004,92.3,92.82495749823244,92.30000000000001,92.31865342267979,33.06874003410339
7,leaky_relu,0.27499523096720274,89.5,92.78,92.93755144336802,92.78,92.80729701947718,33.575998814900714
