num_layers,activation,final_train_loss,final_train_acc,test_acc,precision,recall,f1,avg_epoch_time
10,leaky_relu,0.17087744744122027,93.528,93.74,93.830333002312,93.74,93.72501946568836,32.882481536865235
11,leaky_relu,0.18539689236879348,93.04,94.02,94.12882141507829,94.02000000000001,93.97080835312336,33.6308671951294
12,leaky_relu,0.18829221422970294,93.0,93.48,94.01282927049606,93.47999999999999,93.39572328658369,36.54527677536011
